ID	A	A-coref	A-offset	B	B-coref	B-offset	Pronoun	Pronoun-offset	Text
dpr-train-1037	Mike	False	0	Chef Michaels	True	35	he	60	Mike cut his finger while watching Chef Michaels on TV, but he can sometimes be a distraction from fellow cooks watching him on TV.
dpr-train-1038	The security patrol	True	0	survivors	False	42	they	57	The security patrol searched the land for survivors, but they were not interested in saving them.
dpr-train-1039	The security patrol	False	0	survivors	True	42	they	60	The security patrol searched the land for survivors because they might still be alive.
dpr-train-1040	The civilians	True	0	the thugs	False	46	they	64	The civilians had to flee the encampment from the thugs because they feared for their lives.
dpr-train-1041	The civilians	False	0	the thugs	True	46	they	62	The civilians had to flee the encampment from the thugs since they were terrorizing and attacking everyone they saw.
dpr-train-1042	The heavy weapons team	True	0	the settlement	False	33	they	73	The heavy weapons team bombarded the settlement with their mortars since they needed to soften up the enemy before moving in.
dpr-train-1043	The heavy weapons team	False	0	the settlement	True	33	they	79	The heavy weapons team bombarded the settlement with their mortars even though they were unarmed.
dpr-train-1044	The starships	False	0	the colonists	True	26	they	66	The starships transported the colonists to their new planet since they will be creating a new settlement.
dpr-train-1045	The starships	True	0	the colonists	False	26	they	65	The starships transported the colonists to their new planet, but they still need to transport several more waves of people.
dpr-train-1046	Kathy	False	0	Mrs. Faith	True	35	she	52	Kathy looked after the children of Mrs. Faith since she wanted to have a night out at town.
dpr-train-1047	Kathy	True	0	Mrs. Faith	False	35	she	54	Kathy looked after the children of Mrs. Faith because she is quite capable as a baby sitter.
dpr-train-1048	Cartman	True	0	Clyde Frog	False	58	he	78	Cartman finally decided to get rid of his stuffed animal, Clyde Frog, because he was told by his friends to grow up.
dpr-train-1049	Cartman	False	0	Clyde Frog	True	58	he	73	Cartman finally decided to get rid of his stuffed animal, Clyde Frog, so he was donated to charity.
dpr-train-1050	Martial Arts actors	False	0	the public	True	57	they	74	Martial Arts actors are often accused as being frauds by the public since they think they can only fight in fake scenarios.
dpr-train-1051	Martial Arts actors	True	0	the public	False	57	they	74	Martial Arts actors are often accused as being frauds by the public since they can only fight in fake scenarios.
dpr-train-1052	Liu Kang	True	0	Johnny Cage	False	27	he	62	Liu Kang threw the bags of Johnny Cage into the water because he was annoyed that he thought he was a baggage boy.
dpr-train-1053	Liu Kang	False	0	Johnny Cage	True	27	he	60	Liu Kang threw the bags of Johnny Cage into the water since he mistakenly asked him to carry his bags.
dpr-train-1054	Liu Kang	False	19	Shang Hai	True	40	he	74	To save the world, Liu Kang must defeat Shang Hai in mortal combat, since he would be able to invade the world if he is not defeated.
dpr-train-1055	Liu Kang	True	19	Shang Hai	False	40	he	75	To save the world, Liu Kang must defeat Shang Hai in mortal combat, but if he fails, then the world as he knows it will fall.
dpr-train-1056	Prince Goro	False	0	Cano	True	21	he	70	Prince Goro lectured Cano about the greatness of the emperor, because he was ignorant on realizing how powerful he really was.
dpr-train-1057	Prince Goro	True	0	Cano	False	21	he	67	Prince Goro lectured Cano about the greatness of the emperor since he wanted to make him understand his power.
dpr-train-1058	Johnny Cage	True	0	Scorpion	False	25	he	77	Johnny Cage had to trick Scorpion into stretching himself out too thin since he could not win without fighting smart.
dpr-train-1059	Johnny Cage	False	0	Scorpion	True	25	he	77	Johnny Cage had to trick Scorpion into stretching himself out too thin since he had abilities which gave him the advantage.
dpr-train-1060	Liu Kang	True	0	Sub Zero	False	43	he	58	Liu Kang used the element of water against Sub Zero since he was able to turn it into ice as a weapon.
dpr-train-1061	Liu Kang	False	0	Sub Zero	True	43	he	60	Liu Kang used the element of water against Sub Zero because he is weak against such elements.
dpr-train-1062	American Airlines	True	0	their preferred passengers	False	38	they	71	American Airlines offers upgrades for their preferred passengers since they want them to continue flying with them.
dpr-train-1063	American Airlines	False	0	their preferred passengers	True	38	they	68	American Airlines offers upgrades for their preferred passengers so they continue choosing their airlines over others.
dpr-train-1064	Chase Sapphire	False	0	card holders	True	46	they	65	Chase Sapphire has a 24 hour service line for card holders since they chose the card for everyday available support when traveling.
dpr-train-1065	Chase Sapphire	True	0	card holders	False	46	they	62	Chase Sapphire has a 24 hour service line for card holders so they would be available to help if their customer encounters trouble.
dpr-train-1066	Chase Freedom	True	0	accounts	False	59	they	75	Chase Freedom provides quarterly bonuses as incentives for accounts, since they want them to use their card.
dpr-train-1067	Chase Freedom	False	0	accounts	True	59	they	72	Chase Freedom provides quarterly bonuses as incentives for accounts but they do not always consider the incentive as much value.
dpr-train-1068	AOL	False	0	the stakeholders	True	61	they	84	AOL finally had their CEO step down to respect the wishes of the stakeholders since they have votes to decide the direction of the company.
dpr-train-1069	AOL	True	0	the stakeholders	False	61	they	86	AOL finally had their CEO step down to respect the wishes of the stakeholders because they needed to listen to their investors.
dpr-train-1070	The collections agency	True	0	delinquent accounts	False	40	they	65	The collections agency often goes after delinquent accounts, but they sometimes make mistakes.
dpr-train-1071	The collections agency	False	0	delinquent accounts	True	40	they	66	The collections agency often goes after delinquent accounts since they try and get the money owed if a person did not pay for several months.
dpr-train-1072	Yamato Hisaki	True	0	Yoshi Osaka	False	69	he	86	Yamato Hisaki returned as the Grand Champion to face new challenger, Yoshi Osaka, but he risks losing his champion title.
dpr-train-1073	Yamato Hisaki	False	0	Yoshi Osaka	True	69	he	105	Yamato Hisaki returned as the Grand Champion to face new challenger, Yoshi Osaka, and despite being new, he hopes to win his title.
dpr-train-1074	The judges	True	0	the competitors	False	38	they	86	The judges monitor the performance of the competitors to measure their abilities, but they do not decide if they move on to the next round.
dpr-train-1075	The judges	False	0	the competitors	True	39	they	86	The judges monitor the performances of the competitors to measure their abilities, so they need to be able to impress them with their skills.
dpr-train-1076	Jessica	True	0	Selma	False	21	she	55	Jessica did not like Selma cutting her hair short, but she ended up loving her new style.
dpr-train-1077	Jessica	False	0	Selma	True	21	she	54	Jessica did not like Selma cutting her hair short, so she tried to be conservative in the length she cut it.
dpr-train-1078	Customer Support	True	0	their customers	False	41	they	60	Customer Support fields the questions of their customers so they could provide immediate assistance.
dpr-train-1079	Customer Support	False	0	their customers	True	41	they	60	Customer Support fields the questions of their customers so they could receive immediate assistance.
dpr-train-1080	Kyle	True	0	his brother	False	61	he	82	Kyle purchased three new monitors due to a recommendation by his brother, because he wanted to increase his productivity.
dpr-train-1081	Kyle	False	0	his brother	True	61	he	82	Kyle purchased three new monitors due to a recommendation by his brother, because he provided information on how his productivity increased with more working space.
dpr-train-1082	Coach Jay	True	0	his son	False	34	he	73	Coach Jay provided instruction to his son on how to eat healthy, because he wants him to grow up being fit and strong.
dpr-train-1083	Coach Jay	False	0	his son	True	34	he	72	Coach Jay provided instruction to his son on how to eat healthy so that he can live longer.
dpr-train-1084	The Starbuck employees	False	0	morning customers	True	59	they	80	The Starbuck employees make all the drinks on the spot for morning customers so they get their drinks nice and hot.
dpr-train-1085	The Starbuck employees	True	0	morning customers	False	59	they	85	The Starbuck employees make all the drinks on the spot for morning customers because they want them to return to purchase more of their products.
dpr-train-1086	Kenmore	False	0	Sears	True	63	they	78	Kenmore is known for making superb appliances which is sold at Sears, because they are the best place to sell top brand appliances.
dpr-train-1087	Kenmore	True	0	Sears	False	63	they	75	Kenmore is known for making superb appliances which is sold at Sears since they constantly leave customers happy with their high quality brand.
dpr-train-1088	HP	True	0	consumers	False	60	they	74	HP sold a new LED monitor for a heavily discounted price to consumers, so they could create a stronger foot hold in the computer sector.
dpr-train-1089	HP	False	0	consumers	True	60	they	74	HP sold a new LED monitor for a heavily discounted price to consumers, so they ended up buying mass amounts of monitors.
dpr-train-1090	Angelina Jolie	True	0	the mother of Grendell	False	34	she	64	Angelina Jolie played the role of the mother of Grendell, since she looked the best for the role.
dpr-train-1091	Angelina Jolie	False	0	the mother of Grendell	True	34	she	62	Angelina Jolie played the role of the mother of Grendell, but she is a fictional character which would have to be created using CGI.
dpr-train-1092	Beowulf	True	0	King Henry	False	42	he	77	Beowulf was granted a magical artifact by King Henry that emitted a light so he would be able to see in the dark caves.
dpr-train-1093	Beowulf	False	0	King Henry	True	42	he	80	Beowulf was granted a magical artifact by King Henry that emitted a light since he wanted him to be able to find effectively in the dark.
dpr-train-1094	Bethesda	True	0	gamers	False	60	they	75	Bethesda launched a new title, Skyrim, to raving reviews by gamers because they produced an excellent story to immense the player.
dpr-train-1095	Bethesda	False	0	gamers	True	60	they	70	Bethesda launched a new title, Skyrim, to raving reviews by gamers so they will now most likely buy their next title as well.
dpr-train-1096	Beowulf	True	0	King Henry	False	41	he	58	Beowulf was granted the crown to succeed King Henry since he was the best man for the job due to a lack of a rightful heir.
dpr-train-1097	Beowulf	False	0	King Henry	True	41	he	60	Beowulf was granted the crown to succeed King Henry because he did not have a son to secede him instead.
dpr-train-1098	The invaders	True	0	the defenders	False	32	they	54	The invaders showed no mercy to the defenders because they are a vicious and unforgiving people.
dpr-train-1099	The invaders	False	0	the defenders	True	32	they	51	The invaders showed no mercy to the defenders, but they would not surrender anyway.
dpr-train-1100	Verizon Fios	True	0	millions of viewers	False	46	they	75	Verizon Fios provides hundreds of channels to millions of viewers, because they want them to have a plethora of options to choose from.
dpr-train-1101	Verizon Fios	False	0	millions of viewers	True	46	they	71	Verizon Fios provides hundreds of channels to millions of viewers, but they sometimes want even more than what is available.
dpr-train-1102	Walmart	False	0	commercials	True	56	they	75	Walmart is promoting their Black Friday sale heavily in commercials, since they are the best medium to get information out to the average consumer.
dpr-train-1103	Walmart	True	0	commercials	False	56	they	76	Walmart is promoting their Black Friday sale heavily in commercials because they want to start off the Christmas season successfully in sales.
dpr-train-1104	Marriott	True	0	frequent travelers	False	17	they	66	Marriott rewards frequent travelers with points for free stays so they can influence their decision on where they would like to stay.
dpr-train-1105	Marriott	False	0	frequent travelers	True	17	they	68	Marriott rewards frequent travelers with points for free stays, but they are also enticed by other reward programs from other hotels.
dpr-train-1106	Insurance companies	True	0	people	False	40	they	78	Insurance companies charge a premium if people had an accident before because they will have to pay out more most likely for that person.
dpr-train-1107	Insurance companies	False	0	people	True	40	they	74	Insurance companies charge a premium if people had an accident before, so they try to maintain a clean record in order to avoid having to pay more.
dpr-train-1108	The NBA	False	0	players	True	57	they	108	The NBA will most likely have a lockout this year due to players rejecting their latest compromise, because they wanted better terms to be presented to them.
dpr-train-1109	The NBA	True	0	players	False	57	they	104	The NBA will most likely have a lockout this year due to players rejecting their latest compromise, but they refuse to write up a new compromise with them.
dpr-train-1110	The Drill Sergeants	True	0	the troops	False	28	they	55	The Drill Sergeants trained the troops aggressively so they could prepare them for the impending war.
dpr-train-1111	The Drill Sergeants	False	0	the troops	True	28	they	60	The Drill Sergeants trained the troops aggressively because they need to be trained well to survive in war.
dpr-train-1112	A series of injections	True	0	patients	False	62	they	76	A series of injections are used to battle a type of cancer in patients, but they do not always provide a hundred percent success rate.
dpr-train-1113	A series of injections	False	0	patients	True	62	they	79	A series of injections are used to battle a type of cancer in patients because they have a special type of drug which counteracts this sickness.
dpr-train-1114	Stark Industries	True	0	the military	False	50	they	71	Stark Industries produces the best technology for the military because they have a number of brilliant scientists.
dpr-train-1115	Stark Industries	False	0	the military	True	50	they	68	Stark Industries produces the best technology for the military, but they pay top dollar to equip their forces with this.
dpr-train-1116	Doctor Igor	True	0	Colonel Marshall	False	32	he	57	Doctor Igor was interrogated by Colonel Marshall because he had vital information on the location of enemy forces.
dpr-train-1117	Doctor Igor	False	0	Colonel Marshall	True	32	he	59	Doctor Igor was interrogated by Colonel Marshall, although he did not have good interrogation skills.
dpr-train-1118	New York City	False	0	the American Armed Forces	True	46	they	103	New York City was grateful for the sacrifices the American Armed Forces did to save their city because they managed to divert a devastating attack.
dpr-train-1119	New York City	True	0	the American Armed Forces	False	46	they	101	New York City was grateful for the sacrifices the American Armed Forces did to save their city since they are able to enjoy another day due to their heroics.
dpr-train-1120	Cartman	True	0	Kenny	False	15	he	61	Cartman wanted Kenny to go to the same school as him because he enjoyed his company.
dpr-train-1121	Cartman	False	0	Kenny	True	15	he	58	Cartman wanted Kenny to go to the same school as him, but he refused.
dpr-train-1122	The Autobots	True	0	the Decepticons	False	56	they	78	The Autobots fight with every ounce of strength against the Decepticons since they wish to keep the planet safe.
dpr-train-1123	The Autobots	False	0	the Decepticons	True	56	they	77	The Autobots fight with every ounce of strength against the Decepticons, but they fight back just as hard.
dpr-train-1124	Bumblebee	True	0	Sam Witwicky	False	29	he	63	Bumblebee was sent home with Sam Witwicky to protect him since he needed to be protected from the Decepticons.
dpr-train-1125	Bumblebee	False	0	Sam Witwicky	True	29	he	60	Bumblebee was sent home with Sam Witwicky to protect him so he is on watch 7 days a week.
dpr-train-1126	President Obama	False	0	Sam	True	25	he	72	President Obama rewarded Sam with a medal for his valorous acts because he saved the world at least twice.
dpr-train-1127	President Obama	True	0	Sam	False	25	he	70	President Obama rewarded Sam with a medal for his valorous acts since he wanted the world to know his contribution to the world.
dpr-train-1128	NASA	True	0	the Autobots	False	12	they	56	NASA helped the Autobots to exile from the planet since they had a transport that could take them off the planet.
dpr-train-1129	NASA	False	0	the Autobots	True	12	they	56	NASA helped the Autobots to exile from the planet after they were told to leave.
dpr-train-1130	Tech Analysts	False	0	Amazon	True	35	they	84	Tech Analysts have speculated that Amazon will be releasing a phone next year since they have made a contract with vendors for phone parts.
dpr-train-1131	Tech Analysts	True	0	Amazon	False	35	they	83	Tech Analysts have speculated that Amazon will be releasing a phone next year, but they are only speculating at this point.
dpr-train-1132	Apple	False	0	1st generation IPods	True	29	they	58	Apple recently had to recall 1st generation IPods because they had a defect in their batteries.
dpr-train-1133	Apple	True	0	1st generation IPods	False	29	they	55	Apple recently had to recall 1st generation IPods, but they did so six years after it was initially released.
dpr-train-1134	The army	True	0	the Decepticons	False	46	they	82	The army organized their forces to sneak past the Decepticons in the city because they needed to use stealth to their advantage.
dpr-train-1135	The army	False	0	the Decepticons	True	46	they	80	The army organized their forces to sneak past the Decepticons in the city since they have the upper hand in a straight fight.
dpr-train-1136	Seagate	True	0	their investors	False	30	they	119	Seagate recently announced to their investors that production will not go back to normal until the end of 2012 because they had their factories flooded last month.
dpr-train-1137	Seagate	False	0	their investors	True	30	they	115	Seagate recently announced to their investors that production will not go back to normal until the end of 2012, so they may end up selling their stock.
dpr-train-1138	Skype	True	0	Facebook	False	37	they	51	Skype has entered a partnership with Facebook, and they hope that this can help to promote their video calling.
dpr-train-1139	Skype	False	0	Facebook	True	37	they	51	Skype has entered a partnership with Facebook, and they hope that more members join their social network.
dpr-train-1140	Bioware	True	0	beta users	False	44	they	74	Bioware recently announced a stress test to beta users this weekend since they need to see the performance of their servers.
dpr-train-1141	Bioware	False	0	beta users	True	44	they	71	Bioware recently announced a stress test to beta users this weekend so they are eagerly awaiting to play the much anticipated game.
dpr-train-1142	U.S. Authors	True	0	Amazon's book lending program	False	34	they	70	U.S. Authors are fighting against Amazon's book lending program since they feel it violated their publishing rights.
dpr-train-1143	U.S. Authors	False	0	Amazon's book lending program	True	34	they	72	U.S. Authors are fighting against Amazon's book lending program because they allow users a free book every month.
dpr-train-1144	Chrome	True	0	Firefox	False	39	they	67	Chrome is finally set to pull ahead of Firefox in November because they have increased their popularity with internet users.
dpr-train-1145	Chrome	False	0	Firefox	True	39	they	62	Chrome is finally set to pull ahead of Firefox in November so they are trying hard to prevent their users from switching.
dpr-train-1146	The celebrities	True	0	their dates	False	63	they	110	The celebrities who agreed to go to the Marine Corp dance with their dates stayed true to their word, because they felt that this was the least they could do to thank the troops.
dpr-train-1147	The celebrities	False	0	their dates	True	63	they	105	The celebrities who agreed to go to the Marine Corp dance with their dates stayed true to their word, so they were extremely thankful that they took time out of their schedule to come.
dpr-train-1148	The US Health inspection board	False	0	several food factories	True	41	they	70	The US Health inspection board shut down several food factories since they were violating many rules and regulations.
dpr-train-1149	The US Health inspection board	True	0	several food factories	False	41	they	69	The US Health inspection board shut down several food factories, but they discovered that many rules and regulations were violated.
dpr-train-1150	Amazon	False	0	college books	True	44	they	64	Amazon offers a generous credit program for college books since they can be resold again to other buyers.
dpr-train-1151	Amazon	True	0	college books	False	44	they	66	Amazon offers a generous credit program for college books because they want students to come back and use their credit for more purchases.
dpr-train-1152	Tiger Woods	True	0	Randy	False	20	he	47	Tiger Woods dropped Randy as his caddy because he was not satisfied with his work.
dpr-train-1153	Tiger Woods	False	0	Randy	True	20	he	44	Tiger Woods dropped Randy as his caddy, but he does not agree with his decision.
dpr-train-1154	The Dallas Cowboys	True	0	the Redskins	False	38	they	59	The Dallas Cowboys lost their lead to the Redskins because they started to perform very poorly in the second half.
dpr-train-1155	The Dallas Cowboys	False	0	the Redskins	True	38	they	59	The Dallas Cowboys lost their lead to the Redskins because they started to perform very well in the second half.
dpr-train-1156	The Disney characters	True	0	the audience	False	48	they	69	The Disney characters at Disney World entertain the audience because they are there to keep people happy.
dpr-train-1157	The Disney characters	False	0	the audience	True	48	they	67	The Disney characters at Disney World entertain the audience since they are paying good money to having an enjoyable experience.
dpr-train-1158	The Apes	False	0	disease specialists	True	47	they	72	The Apes were determined to be contaminated by disease specialists, but they refused to admit their fault.
dpr-train-1159	The Apes	True	0	disease specialists	False	47	they	71	The Apes were determined to be contaminated by disease specialists, so they were forced to be released in secured captivity.
dpr-train-1160	Lorenze	False	0	his son	True	13	he	45	Lorenze took his son to the hospital because he fell off his bike and hurt his leg.
dpr-train-1161	Lorenze	True	0	his son	False	13	he	43	Lorenze took his son to the hospital since he was concerned for his health.
dpr-train-1162	Sheila	True	0	her daughter	False	36	she	55	Sheila made chicken noodle soup for her daughter since she knew it would help her get over her cold.
dpr-train-1163	Sheila	False	0	her daughter	True	36	she	54	Sheila made chicken noodle soup for her daughter, but she wanted cereal instead.
dpr-train-1164	Animal Control	False	0	lost animals	True	32	they	60	Animal Control takes control of lost animals in the city so they will not pose any threats to the pedestrians.
dpr-train-1165	Animal Control	True	0	lost animals	False	32	they	65	Animal Control takes control of lost animals in the city because they are hired by the city to perform these duties.
dpr-train-1166	Walmart	True	0	customers	False	43	they	79	Walmart is enforcing strict guidelines for customers this Black Friday because they do not want a recap of the disaster that occurred the previous year.
dpr-train-1167	Walmart	False	0	customers	True	43	they	76	Walmart is enforcing strict guidelines for customers this Black Friday, but they may not always follow them even if they are enforced.
dpr-train-1168	The zookeepers	False	0	the chimps	True	33	they	67	The zookeepers make sure to feed the chimps on a daily schedule so they can remain healthy and content.
dpr-train-1169	The zookeepers	True	0	the chimps	False	33	they	72	The zookeepers make sure to feed the chimps on a daily schedule because they are required to do so under animal cruelty regulations.
dpr-train-1170	Chase	True	0	credit users	False	40	they	59	Chase will have a cyber monday sale for credit users since they want to entice users to continue using their cards.
dpr-train-1171	Chase	False	0	credit users	True	40	they	58	Chase will have a cyber monday sale for credit users, but they may not necessarily care about the sale.
dpr-train-1172	Caesar the ape	True	0	Morris	False	51	he	62	Caesar the ape found out the door code by watching Morris, so he was able to escape.
dpr-train-1173	Caesar the ape	False	0	Morris	True	51	he	67	Caesar the ape found out the door code by watching Morris, because he was careless when typing in the code.
dpr-train-1174	The security forces	False	0	the mass of apes	True	42	they	67	The security forces were not able to stop the mass of apes because they simply had them outnumbered.
dpr-train-1175	The security forces	True	0	the mass of apes	False	42	they	65	The security forces were not able to stop the mass of apes since they did not have the manpower to stop that many.
dpr-train-1176	The police	True	0	the criminals	False	51	they	84	The police tried to blockade the bridge to prevent the criminals from escaping, but they needed additional backup to be successful.
dpr-train-1177	The police	False	0	the criminals	True	51	they	87	The police tried to blockade the bridge to prevent the criminals from escaping because they needed to pass this route to gain freedom.
dpr-train-1178	Master Sifu	True	0	Jack	False	32	he	45	Master Sifu passes wisdom on to Jack because he has much to teach him.
dpr-train-1179	Master Sifu	False	0	Jack	True	32	he	40	Master Sifu passes wisdom on to Jack so he listens very intently to what he has to say.
dpr-train-1180	The Chinese Empire	False	0	the Wu Shu family	True	28	they	71	The Chinese Empire banished the Wu Shu family from the kingdom because they committed atrocities that could not allow.
dpr-train-1181	The Chinese Empire	True	0	the Wu Shu family	False	28	they	69	The Chinese Empire banished the Wu Shu family from the kingdom since they tried to avoid conflict.
dpr-train-1182	Deal sites	False	0	stores	True	24	they	82	Deal sites that monitor stores will be active during Thanksgiving weekend because they will be offering huge discount during this shopping weekend.
dpr-train-1183	Deal sites	True	0	stores	False	24	they	79	Deal sites that monitor stores will be active during Thanksgiving weekend, but they do not necessarily guarantee you will get it first.
dpr-train-1184	The Magnificent Five	True	0	Shen Yu's forces	False	45	they	70	The Magnificent Five will battle it out with Shen Yu's forces because they will need to end his rein of terror.
dpr-train-1185	The Magnificent Five	False	0	Shen Yu's forces	True	45	they	67	The Magnificent Five will battle it out with Shen Yu's forces, but they may try and run away.
dpr-train-1186	Herman Cain	False	0	Mitt Romney	True	42	he	89	Herman Cain has fallen in the polls while Mitt Romney has increased his foothold because he is garnering more popularity among potential voters.
dpr-train-1187	Herman Cain	True	0	Mitt Romney	False	42	he	86	Herman Cain has fallen in the polls while Mitt Romney has increased his foothold, but he may have a comeback in the polls after the next debate.
dpr-train-1188	Jackie Chan	True	0	Chuck Norris	False	39	he	61	Jackie Chan is starting to become like Chuck Norris, because he is getting close to the age that he retired in his career.
dpr-train-1189	Jackie Chan	False	0	Chuck Norris	True	39	he	58	Jackie Chan is starting to become like Chuck Norris since he retired at the age he has now reached.
dpr-train-1190	Some people	True	0	the Ontario conventions	False	26	they	110	Some people proclaimed at the Ontario conventions that we need to colonize planets in the near future because they think we may face extinction if Aliens ever came for our resources.
dpr-train-1191	Some people	False	0	the Ontario conventions	True	26	they	108	Some people proclaimed at the Ontario conventions that we need to colonize planets in the near future since they are places where people can voice these kinds of concerns among like minded people.
dpr-train-1192	Retail stores	True	0	online retailers	False	58	they	106	Retail stores have been trying to pass an internet tax on online retailers for the past few years because they feel it would level the playing field.
dpr-train-1193	Retail stores	False	0	online retailers	True	58	they	103	Retail stores have been trying to pass an internet tax on online retailers for the past few years, but they are adamant on fighting against this regulation they are trying to impose.
dpr-train-1194	Peacocks	True	0	bird watchers	False	47	they	69	Peacocks are considered very majestic birds by bird watchers because they are considered quite beautiful due to their vivid colors.
dpr-train-1195	Peacocks	False	0	bird watchers	True	47	they	66	Peacocks are considered very majestic birds by bird watchers, but they know it is just a perception of how they see things.
dpr-train-1196	The management	False	0	the employees	True	28	they	73	The management always favor the employees who are always on time because they show dedication to their job.
dpr-train-1197	The management	True	0	the employees	False	28	they	70	The management always favor the employees who are always on time, but they need to factor in other factors to determine their performance as well.
dpr-train-1198	Boyfriends	False	0	their girlfriends	True	54	they	93	Boyfriends always try to go out of their way to treat their girlfriends with respect because they are more inclined to stay with them when they are respected.
dpr-train-1199	Boyfriends	True	0	their girlfriends	False	54	they	90	Boyfriends always try to go out of their way to treat their girlfriends with respect, but they want to be treated with respect as well.
dpr-train-1200	Treasure hunters	True	0	bandits	False	54	they	70	Treasure hunters have to constantly fear running into bandits because they could be risking their lives if they encounter them.
dpr-train-1201	Treasure hunters	False	0	bandits	True	54	they	75	Treasure hunters have to constantly fear running into bandits, even though they are rarely out to get them.
dpr-train-1202	The pyramids	False	0	treasure	True	55	they	69	The pyramids are a maze which contains a great deal of treasure, but they are not always in each of them.
dpr-train-1203	The pyramids	True	0	treasure	False	55	they	68	The pyramids are a maze which contains a great deal of treasure, so they constantly attract treasure hunters exploring the depths.
dpr-train-1204	Ebay	False	0	deal hunters	True	43	they	85	Ebay is often considered a great source by deal hunters to buy products, even though they often see misleading descriptions.
dpr-train-1205	Ebay	True	0	deal hunters	False	43	they	85	Ebay is often considered a great source by deal hunters to buy products, even though they often contain misleading descriptions.
dpr-train-1206	Sharon	True	0	Molly	False	47	she	61	Sharon was not able to share her supplies with Molly because she did not have enough to spare.
dpr-train-1207	Sharon	False	0	Molly	True	47	she	66	Sharon was not able to share her supplies with Molly, even though she desperately needs supplies.
dpr-train-1208	Hunters	True	0	animals	False	26	they	42	Hunters excel in tracking animals because they can see the trail they leave in the forest.
dpr-train-1209	Hunters	False	0	animals	True	26	they	42	Hunters excel in tracking animals because they often leave some sort of mark when traveling through the forest.
dpr-train-1210	Gun instructors	True	0	their students	False	60	they	105	Gun instructors provide the best tips and practices to keep their students safe from firearm usage since they have years of experience from handling guns in their lifetime.
dpr-train-1211	Gun instructors	False	0	their students	True	60	they	104	Gun instructors provide the best tips and practices to keep their students safe from firearm usage, but they need to make sure they listen to these lessons to be safe.
dpr-train-1212	Medics	True	0	the wounded	False	42	they	60	Medics have a tough job of trying to heal the wounded since they normally have to fix them in hostile environments.
dpr-train-1213	Medics	False	0	the wounded	True	42	they	62	Medics have a tough job of trying to heal the wounded because they are normally hurt in dangerous scenarios.
dpr-train-1214	Several energy companies	True	0	Congress	False	52	they	69	Several energy companies are under investigation by Congress because they bankrupted even with government bailout money.
dpr-train-1215	Several energy companies	False	0	Congress	True	52	they	67	Several energy companies are under investigation by Congress since they need to find out if the money was mishandled.
dpr-train-1216	The waitress	True	0	Rebecca	False	26	she	56	The waitress noticed that Rebecca's glass was empty, so she filled it.
dpr-train-1217	The waitress	False	0	Rebecca	True	26	she	56	The waitress noticed that Rebecca's glass was empty, so she handed her the glass to fill it.
dpr-train-1218	John	True	0	Jack	False	10	he	49	John shot Jack, the elephant, in my pajamas, but he did not know how it got there.
dpr-train-1219	John	False	0	Jack	True	10	he	53	John shot Jack, the elephant, in my pajamas, but how he got there is still a mystery.
dpr-train-1220	The farmer	False	0	his favorite chicken	True	28	he	58	The farmer proudly revealed his favorite chicken, because he laid a golden egg.
dpr-train-1221	The farmer	True	0	his favorite chicken	False	28	he	58	The farmer proudly revealed his favorite chicken, because he won the prize money.
dpr-train-1222	John	True	0	his waiter	False	26	he	46	John could not understand his waiter, because he was deaf.
dpr-train-1223	John	False	0	his waiter	True	26	he	46	John could not understand his waiter, because he spoke Spanish.
dpr-train-1224	the toys	False	8	the toddlers	True	20	they	42	We gave the toys to the toddlers, because they wanted to play.
dpr-train-1225	the toys	True	8	the toddlers	False	20	they	42	We gave the toys to the toddlers, because they were unopened.
dpr-train-1226	Darth Vader	True	0	Luke Skywalker	False	20	he	64	"Darth Vader said to Luke Skywalker, ""I am your father"", because he was his father."
dpr-train-1227	Darth Vader	False	0	Luke Skywalker	True	20	he	64	"Darth Vader said to Luke Skywalker, ""I am your father"", because he was his son."
dpr-train-1228	Cathy	False	0	Joanna	True	10	she	34	Cathy let Joanna into her car, so she could take a test drive.
dpr-train-1229	Cathy	True	0	Joanna	False	10	she	34	Cathy let Joanna into her car, so she could sell the car.
dpr-train-1230	The policeman	True	0	the criminal	False	29	he	51	The policeman finally caught the criminal, because he used pepper spray and handcuffs.
dpr-train-1231	The policeman	False	0	the criminal	True	29	he	51	The policeman finally caught the criminal, because he turned himself in.
dpr-train-1232	Chris	False	0	John	True	24	he	38	Chris was running after John, because he stole his watch.
dpr-train-1233	Chris	True	0	John	False	24	he	38	Chris was running after John, because he wanted to talk to him.
dpr-train-1234	The assembly line workers	True	0	the company	False	59	they	36	The assembly line workers were told they had been fired by the company, because they had moved the jobs overseas.
dpr-train-1235	The assembly line workers	False	0	the company	True	59	they	36	The assembly line workers were told they had been fired by the company, because they could cut costs.
dpr-train-1236	Ken	False	0	Adam	True	8	he	29	Ken has Adam's bike, because he gave it to him.
dpr-train-1237	Ken	True	0	Adam	False	8	he	29	Ken has Adam's bike, because he took it from him.
dpr-train-1238	Jack	True	0	Adam	False	25	he	51	Jack is an optimist, and Adam is a pessimist, then he looks at the cup half full.
dpr-train-1239	Jack	False	0	Adam	True	25	he	51	Jack is an optimist, and Adam is a pessimist, then he looks at the cup half empty.
dpr-train-1240	Amazon	False	0	oldies fans	True	22	they	130	Amazon predicted that oldies fans would like the Queen, Led Zeppelin, Frank Sinatra, The Beatles, and the Dave Matthews Band, but they do not actually care for any of these bands.
